QUIZ BASE 2022 PATENTE NAUTICA;None;RISPOSTA 1                    V/F;RSPOSTA 2                        V/F;RISPOSTA 3                         V/F;
893;None;Da quale direzione proviene il vento di Grecale?;Nord-Est.;V;Sud-Est.;F;Sud-Ovest.;F
894;None;Quale vento spira da 135 gradi?;Grecale.;F;Levante.;F;Scirocco.;V
895;None;Da Nord - Est spira il:;Levante;F;Ponente.;F;Grecale.;V
896;None;Come viene diffuso il bollettino Meteomar?;sul canale VHF 78, di continuo.;F;sul canale VHF 16, alle ore sinottiche principali (UTC).;F;sul canale 68, di continuo.;V
897;None;La Brezza soffia dal mare perche':;la terraferma si scalda piu' in fretta del mare.;V;sia la terraferma che il mare raggiungono la stessa temperatura ed il vento spira dal mare.;F;la terraferma si raffredda piu' in fretta del mare.;F
898;None;Il Meteomar emesso alle ore 12:00 UTC di oggi:;e' valido sino alle ore 18:00UTC di oggi.;F;e' valido sino alle ore 12:00 UTCdi domani.;F;e' valido sino alle ore 00:00 UTC di domani.;V
899;None;Il vento e' originato da?;instabilita' e umidita' dell'aria.;F;differenti valori di temperatura e pressione dell'aria.;V;gradiente termico verticale e umidita' dell'aria.;F
900;None;"La sezione ""Tendenza"" nel Meteomar indica:";una possibile burrasca.;F;la direzione di provenienza e la forza del vento per le prossime96 ore.;F;la tendenza dello stato del mare nelle 12 ore successive al periodo di validita' della ï¿½Previsioneï¿½.;V
901;None;Le brezze hanno origine:;se ci sono differenze di riscaldamento tra mare e terraferma.;V;nei caldi pomeriggi estivi.;F;nelle calde serate estive.;F
902;None;La Brezza spira da terra di notte perche' la terraferma:;e il mare raggiungono la stessa temperatura.;F;si raffredda piu' in fretta del mare.;V;si scalda piu' in fretta del mare.;F
903;None;Il Meteomar e' trasmesso:;dal Ministero dello Sviluppo Economico (ex Comunicazioni).;F;dalle Stazioni Radio costiere.;V;dalle Capitanerie di porto.;F
904;None;Da Est spira:;Levante.;V;Ponente.;F;Tramontana.;F
905;None;Gli Avvisi di burrasca (Gale W arnings):;sono diffusi via VHF con precedenza assoluta su tutti gli altri messaggi di natura meteorologica.;V;sono diffusi via VHF in coda con gli altri messaggi di natura meteorologica.;F;forniscono informazioni su venti forza 12.;F
906;None;La brezza:;di notte risente della condizione in base alla quale il mare si raffredda piu' in fretta della terraferma.;F;di giorno soffia dal mare verso la terraferma.;V;e' un indicatore di condizioni generali di cattivo tempo.;F
907;None;La brezza di terra spira:;ininterrottamente per 24 ore al giorno.;F;di notte.;V;di giorno.;F
908;None;Con corrente e vento, l'un l'altro contro in direzione opposta, l'onda e':;ripida.;V;alta.;F;incomprensibile.;F
909;None;La brezza di terra e' innescata:;dal rapido  raffreddamento della terraferma rispetto al mare.;V;dal raffreddamento del mare.;F;dal riscaldamento della terraferma da parte del sole.;F
910;None;La brezza:;e' piu' consistente nelle giornate di pioggia.;F;di notte spira dalla terraferma verso il mare.;V;di giorno e' dovuta alla pressione piu' alta sulla terraferma che sul mare.;F
911;None;"La sezione ""Tendenzaï¿½ circa il vento indicato nel Meteomar:";fornisce la tendenza del vento nelle 12 ore successive al periodo di validita' del Meteomar medesimo.;V;fornisce la tendenza del vento nelle 24 ore successive al periodo di validita' del Meteomar medesimo.;F;fornisce previsioni relative alle 48 ore successive al periodo di validita' del Meteomar medesimo.;F
912;None;La direzione di provenienza:;del Grecale e' da E.;F;della tramontana e' tra il IIï¿½ e il IIIï¿½quadrante.;F;del maestrale e' da NW .;V
913;None;Da quale direzione proviene il vento di Libeccio?;Nord-Ovest.;F;Sud-Ovest.;V;Sud-Est;F
914;None;La brezza:;di notte soffia dal mare verso la terra.;F;e' un indicatore di condizioni generali di cattivo tempo.;F;di notte e' ragionevolmente  dovuta al piu' rapido raffreddamento  della terraferma rispetto al mare.;V
915;None;Il vento che viene da 270 gradi si chiama:;Scirocco.;F;Ponente.;V;Levante.;F
916;None;Quale affermazione e' corretta tra le seguenti:;con il barometro misuro il valore della tendenza barografica istantanea.;F;la pressione dell'aria e' misurata con il barometro.;V;generalmente, se il tempo peggiora la pressione aumenta.;F
917;None;Ostro e Mezzogiorno:;sono lo stesso vento.;V;non sono venti.;F;non sono lo stesso vento.;F
918;None;Quale affermazione tra le seguenti e' corretta:;il barometro misura la temperatura dell'aria.;F;il barometro misura la pressione dell'aria.;V;in genere se il tempo peggiora l'umidita' diminuisce.;F
919;None;Individuare la corretta direzione di provenienza:;la Tramontana spira da N.;V;il Libeccio spira da 135 gradi.;F;l'Ostro spira da NW .;F
920;None;Da quale direzione proviene il vento di Libeccio?;Nord-Ovest.;F;Sud-Ovest.;V;Sud-Est.;F
921;None;Individuare l'affermazione corretta:;l'Ostro spira da 180 gradi.;V;lo Scirocco spira da 225 gradi.;F;il Levante spira da 135 gradi.;F
922;None;Riguardo al bollettino meteomar:;la trasmissione  avviene tramite le Capitanerie di porto.;F;orari e canali di servizio sono riportati sulla pubblicazione Radioservizi per la navigazione edita dall'I.I.M.M.;V;orari e canali di servizio sono riportati sulla pubblicazione Radioservizi per la navigazione edita dall'A.M.;F
923;None;l'umidita' relativa si misura con:;barografo.;F;barometro.;F;igrometro.;V
924;None;La formazione delle brezze e' innescata dalla diversa:;umidita' tra due zone.;F;pressione atmosferica tra due zone.;F;temperatura tra due zone.;V
925;None;l'aria, se calda, e':;piu' leggera di quella fredda.;V;piu' pesante di quella fredda.;F;data dai venti che soffiano da E eNE.;F
926;None;La pressione atmosferica viene considerata:;normale, se uguale a 1003,2 hPa alta se superiore ebassa se inferiore al suddetto valore.;F;normale, se uguale a 1023,2 hPa alta se superiore e bassa se inferiore al suddetto valore.;F;normale, se uguale a 1013,2 hPa alta se superiore e bassa se inferiore al suddetto valore.;V
927;None;Quale affermazione tra le seguenti e' corretta:;lo stato del mare e' misurato con la scala di Dorrestein.;F;se la pressione diminuisce il tempo volgera' al bello.;F;generalmente, l'orizzonte chiaro,con calma di vento, preannuncia bel tempo.;V
928;None;Quali sono i valori minimi e massimi delle scale del vento e del mare?;vento da 0 a 14, mare da 0 a10.;F;vento da 0 a 12, mare da 0 a 9.;V;vento da 1 a 10, mare da 1 a 9.;F
929;None;Quale affermazione e' corretta tra le seguenti:;il vento di levante proviene da oriente.;V;il vento di libeccio e' un vento cardinale.;F;il vento di ponente spira verso ovest.;F
930;None;Quale affermazione e' corretta tra le seguenti:;il levante spira tra N e NNW .;F;il libeccio spira tra S e SSE.;F;lo scirocco spira da SE.;V
931;None;I venti che spirano dai 4 punti intercardinali (NE, SE, SW, NW )prendono il nome dalla regione:;di provenienza.;V;dove si manifestano piu' frequentemente (es.libeccio in Libia).;F;verso la quale si dirigono.;F
932;None;Al passaggio di un fronte freddo, la pressione:;sale bruscamente.;V;diminuisce dietro, alle spalle del fronte, e dopo di nuovo aumenta repentinamente.;F;diminuisce.;F
933;None;"Una ""Burrasca"":";corrisponde  a un termine descrittivo della Forza del vento.;V;corrisponde a uno stato del mare abbastanza agitato.;F;corrisponde a un gergo marinaro usato per esprimere un tempo perturbato in zone lontane.;F
934;None;"I ""Cirri"" sono:";le nubi piu' alte che di norma indicano bel tempo se la pressione e' stazionaria o in salita.;V;le nubi di altezza media tra 2000 e 6000 m.;F;le nubi da cui e' possibile prevedere l'arrivo brusco di un fronte freddo e le piogge entro 6 ore.;F
935;None;La violenza di un temporale e' in funzione:;dello sviluppo verticale della nube.;V;dell'escursione termica.;F;della stagione.;F
936;None;Il fronte:;e' quella linea di separazione sussistente tra due correnti di stessa intensita' ma con verso opposto.;F;e' la linea che separa due strati di cumuli-nembi e nembo-strati.;F;e' una linea che esprime la superficie di contatto o di discontinuita' che separa due masse d'aria.;V
937;None;"I ""Cumuli"" sono:";nubi grigie stratiformi.;F;le nubi piu' alte di aspetto chiaro e filamentoso.;F;nubi a sviluppo verticale.;V
938;None;"Il ""fetch minimo"" e':";il tratto di mare, privo di ostacoli, sul quale soffia un vento per un certo periodo, oltre il quale tratto di mare le onde raggiungeranno la massima altezza per quel dato vento.;V;una condizione del mare caratterizzata da onde corte e ripide.;F;un vento caldo e secco discendente da una catena montuosa.;F
939;None;In genere la pressione aumenta se:;spirano venti freddi dal 4ï¿½ e1ï¿½ quadrante.;V;spirano venti freddi dal 2ï¿½ e 3ï¿½quadrante.;F;nessuna delle due affermazioni suddette e' corretta.;F
940;None;Sono nuvole temporalesche:;gli altocumuli;F;i cumulonembi.;V;i nembostrati.;F
941;None;Generalmente, al passaggio di un fronte freddo:;la pressione diminuisce in modo irregolare, inoltre la temperatura e l'umidita' sono in aumento.;F;la visibilita' peggiora, vi sono nubi di tipo altostratiforme e nebbie.;F;la pressione aumenta bruscamente, il vento rinforza con raffiche.;V
942;None;Generalmente, con aria instabile si hanno precipitazioni:;scarse.;F;di forte intensita' e a intermittenza.;V;poco intense.;F
943;None;Come si definisce una corrente di marea?;lo spostamento orizzontale delle acque marine generato dalla marea, non collegato al moto ondoso;V;lo spostamento verticale delle acque marine generato dalla marea.;F;lo spostamento obliquo delle acque marine generato dalla marea.;F
944;None;Una corrente marina e':;un movimento di masse d'acqua non derivante dal moto ondoso o dalla marea.;V;un movimento di masse d'acqua generato dal moto ondoso o dalla marea.;F;un movimento di masse d'acqua generato dall'azione combinata delle maree e del moto ondoso.;F
945;None;In genere, con aria instabile la visibilita' e':;buona, a volte ottima.;V;scarsa.;F;nessuna delle due affermazioni suddette e' corretta.;F
946;None;Riguardo alla corrente marina, e' possibile affermare che:;si verifica in acque relativamente basse e negli stretti, e relative adiacenze, colleganti due bacini.;F;l'intero ciclo copre un periodo di alcune ore.;F;si verifica in acque profonde e in mari aperti e che risente del moto di rotazione terrestre.;V
947;None;La corrente di marea:;si verifica in acque relativamente basse e negli stretti, e relative adiacenze, colleganti due bacini.;V;e' un fenomeno stagionale.;F;la massa d'acqua interessata ha una sua densita' e temperatura diversa dalla massa d'acqua circostante.;F
948;None;Un fronte stazionario indica:;una persistente situazione di stallo e di maltempo.;V;un fronte attivo di temporali.;F;un fronte che si muove poco.;F;
949;None;Il vento e' teso quando:;la direzione media e lavelocita' media si mantengono costanti per un certo periodo di tempo.;V;la direzione media muta continuamente mentre la velocita' media rimane costante.;F;e' a raffiche quando direzione e velocita' medie variano notevolmente e improvvisamente.;F;
950;None;I vento e' a raffiche quando:;la direzione media rimane costante mentre la velocita' media presenta improvvisi picchi con valori di almeno 10 nodi oltre la media e di durata inferiore al minuto.;V;quando la direzione media muta continuamente mentre la velocita' media rimane costante per un certo periodo di tempo.;F;quando direzione e velocita' medie non variano, come accade nel corso di temporali.;F;
951;None;Il Foehn (o Fohn) indica:;un vento che discende forzatamente di quota lungo il versante sottovento di un ostacolo orografico.;V;un vento che, per effetto di un ostacolo orografico, e' costretto a salire di quota lungo il versante sopravento.;F;un vento anabatico.;F;
952;None;Cosa provoca il moto ondoso?;le maree alle quadrature.;F;la sabbia quando e' vicina alle rocce.;F;il vento.;V;
953;None;La lunghezza di un'onda e' data dalla distanza:;orizzontale tra due incavi successivi.;F;orizzontale tra due creste successive.;V;verticale tra la cresta di un'onda e l'incavo dell'onda successiva.;F;
954;None;L'altezza di un'onda e' data dalla distanza verticale:;tra la cresta e l'incavo.;V;tra la cresta e il frangente.;F;tra il frangente e l'incavo.;F;
955;None;Generalmente un'onda frange quando:;la profondita' del fondale e' maggiore del doppio dell'altezza dell'onda.;F;il rapporto tra altezza e lunghezza(ripidita') dell'onda e' maggiore di1/25.;F;il rapporto tra altezza e lunghezza(ripidita') dell'onda e' maggiore di1/7.;V;
956;None;Generalmente un'onda frange quando:;il rapporto tra altezza e lunghezza (ripidita') dell'onda e' maggiore di 1/8.;F;la profondita' del fondale e' maggiore del doppio dell'altezza dell'onda.;F;la profondita' del fondale e' minore del doppio dell'altezza dell'onda.;V;
957;None;"Cosa si intende per ""mare vivo""?";quando l'onda proviene per propagazione da una zona lontana, rispetto all'osservatore, dove agisce un vento che lo sta generando.;F;e' generato da un vento che agisce sul posto dove si trova l'osservatore.;V;e' una zona ricca di pesce.;F;
958;None;"Quando si ha il cosi' detto ""mare lungo"" circa le onde?";quando c'e' vento ma non c'e' onda.;F;quando si ha moto ondoso generato da un vento che agisce sul posto dove si trova l'osservatore.;F;"quando si ha moto ondoso proveniente per propagazione da una zona lontana, rispetto all'osservatore, in cui e' presente un ""mare vivo"".";V
959;None;"L'osservatore valuta che sta navigando con un ""mare vecchio"" (o ""morto"") se il sistema di onde:";persiste sul posto dove si trova l'osservatore pur in assenza dell'azione diretta del vento che lo aveva generato.;V;e' generato da un vento che agisce sul posto dove si trova l'osservatore.;F;proviene per propagazione da una zona lontana, rispetto all'osservatore, in cui e' presente un mare vivo.;F
